uid,state,ll,elev,name
32432,CA,"[-117.2025, 33.51444]",1500.0,DE LUZ 8NE
32659,CA,,,Bakersfield Area
32663,CA,,,Bishop Area
32694,CA,,,Los Angeles Downtown Area
32712,CA,,,Eureka Area
32724,CA,,,Fresno Area
32775,CA,,,Los Angeles Airport Area
32781,CA,,,Long Beach Area
32837,CA,,,Redding Area
32846,CA,,,Sacramento Area
32847,CA,,,San Diego Area
32851,CA,,,Stockton Area
32854,CA,,,San Francisco Airport Area
32862,CA,,,Santa Maria Area
32892,CA,"[-117.35, 33.3]",75.0,CAMP PENDLETON MCAS
32893,CA,"[-117.4, 33.21667]",,CAMP PENDLETON MCAS
32910,CA,"[-119.95, 36.33333]",232.0,LEMOORE REEVES NAS
32911,CA,"[-119.95, 36.25]",,LEMOORE AAF
32922,CA,"[-118.11667, 33.8]",,LOS ALAMITOS
32923,CA,"[-118.05, 33.78333]",,LOS ALAMITOS
32936,CA,"[-122.58333, 37.9]",,MOUNT TAMALPAIS
32937,CA,"[-122.58333, 37.93333]",,MOUNT TAMALPAIS
33012,CA,"[-116.9725, 32.82611]",387.0,GILLESPIE FIELD AP
33230,CA,"[-122.33448, 40.22833]",474.0,RED BLUFF 6.2 NW
33231,CA,"[-122.1017, 39.9442]",216.0,CORNING 4.4 ENE
33232,CA,"[-122.09207, 40.02289]",224.0,LOS MOLINOS 0.4 SE
33233,CA,"[-122.34157, 40.35791]",447.0,COTTONWOOD 3.9 SW
33234,CA,"[-122.17186, 40.04433]",257.0,GERBER-LAS FLORES 1.7 SW
33235,CA,"[-121.78021, 38.55919]",53.0,DAVIS 2.4 W
33347,CA,"[-122.4, 40.58333]",722.0,REDDING
33348,CA,"[-122.4, 40.58333]",581.0,REDDING FIRE STN 2
33501,CA,"[-115.53111, 35.45917]",4777.0,MOUNTAIN PASS 1SE
33809,CA,"[-118.8336, 35.2111]",450.0,ARVIN
33810,CA,"[-118.96528, 34.82722]",4972.0,FRAZIER PARK
33811,CA,"[-115.7206, 33.6617]",1706.0,CHIRIACO SUMMIT
33814,CA,"[-118.05194, 33.79]",35.0,LOS ALAMITOS AAF
33831,CA,"[-117.86472, 34.98833]",2283.0,EDWARDS AFB NORTH AUXILIARY AIRFIELD
33835,CA,"[-118.173, 35.056]",2827.0,MOJAVE NTPS
34557,CA,"[-117.1904, 33.4392]",1140.0,FALLBROOK 5 NE
34566,CA,"[-119.8796, 34.4141]",18.0,SANTA BARBARA 11 W
34567,CA,"[-123.0747, 38.3208]",63.0,BODEGA 6 WSW
34575,CA,"[-119.8208, 37.7592]",6620.0,YOSEMITE VILLAGE 12 W
34591,CA,"[-124.15, 41.05]",352.0,TRINIDAD HEAD
34614,CA,"[-117.35, 33.21667]",21.0,SAN LUIS REY RIVER
34707,CA,"[-116.4073, 34.2182]",3445.0,YUCCA MESA
34708,CA,"[-116.3879, 34.1294]",3249.0,YUCCA VALLEY
34712,CA,"[-116.5378, 34.3591]",3167.0,JOHNSON VALLEY
34729,CA,"[-119.69, 37.2119]",2218.0,COARSEGOLD 4SE
34743,CA,"[-115.85, 34.1206]",1376.0,TWENTYNINE PALMS 12E - WONDER VALLEY
34771,CA,"[-115.87944, 34.20056]",1446.0,BULLION MTN FTHLLS
34772,CA,"[-116.5622, 34.0864]",3145.0,MORONGO VALLEY NORTH
34774,CA,"[-115.80444, 34.16139]",1272.0,AMBOY ROAD EAST
34882,CA,"[-115.47722, 33.27167]",75.0,NILAND 4NE
34905,CA,"[-119.1458, 35.4867]",404.0,SHAFTER 6E
34972,CA,"[-120.145, 39.318]",5900.0,TRUCKEE-TAHOE AP
35517,CA,"[-121.41666, 40.08333]",5665.0,ABERTINE
35518,CA,"[-121.95, 37.4]",30.0,AGNEWS
35519,CA,"[-116.86666, 33.41667]",1986.0,AGUANGA THOMSEN
35520,CA,"[-122.25, 37.76667]",19.0,ALAMEDA
35521,CA,"[-118.05, 34.35]",4300.0,ALDER CREEK
35522,CA,"[-118.11666, 34.08333]",425.0,ALHAMBRA
35523,CA,"[-118.13333, 34.18333]",1350.0,ALTADENA (1)
35524,CA,"[-119.98333, 38.93333]",6250.0,AL TAHOE
35525,CA,"[-121.98333, 37.41667]",8.0,ALVISO
35526,CA,"[-120.35, 38.08333]",2600.0,AMERICAN CAMP
35527,CA,"[-123.33466, 40.28617]",,ANADA
35528,CA,"[-117.93333, 33.83333]",134.0,ANAHEIM (1)
35529,CA,"[-122.3, 40.45]",432.0,ANDERSON
35530,CA,"[-122.36666, 40.45]",550.0,ANDERSON (NEAR)
35531,CA,"[-120.53333, 38.06667]",1535.0,ANGELS CAMP
35532,CA,"[-122.96666, 39.85]",6963.0,ANTHONY PEAK LOOKOUT
35533,CA,"[-121.86666, 36.98333]",290.0,APTOS NEAR
35534,CA,"[-122.06666, 39.01667]",150.0,ARBUCKLE
35535,CA,"[-118.03333, 34.15]",500.0,ARCADIA
35536,CA,"[-120.33333, 38.26667]",4000.0,ARNOLD
35537,CA,"[-117.26666, 34.18333]",2000.0,ARROWHEAD SPRINGS
35538,CA,"[-120.58333, 35.11667]",250.0,ARROYO GRANDE #1
35539,CA,"[-120.6, 35.16667]",30.0,ARROYO GRANDE #2
35540,CA,"[-120.56666, 35.15]",250.0,ARROYO GRANDE #4
35541,CA,"[-122.96666, 38.76667]",210.0,ASTI
35542,CA,"[-120.75, 35.505]",1280.0,ATASCADERO NEAR
35543,CA,"[-120.35, 37.2]",210.0,ATHLONE
35544,CA,"[-120.11666, 35.98333]",830.0,AVENAL NEAR
35545,CA,"[-120.38333, 38.18333]",3228.0,AVERY
35546,CA,"[-116.73333, 36.25]",273.0,BADWATER
35547,CA,"[-115.88333, 34.58333]",710.0,BAGDAD
35548,CA,"[-119.03333, 35.38333]",400.0,BAKERSFIELD 1 W
35549,CA,"[-114.58333, 32.76667]",130.0,BARD
35550,CA,"[-118.08333, 34.08333]",420.0,BARLOW SANITARIUM
35551,CA,"[-116.86666, 34.1505]",6300.0,BARTON FLATS
35552,CA,"[-118.88333, 36.81667]",3800.0,BARTON'S RESORT
35553,CA,"[-119.53333, 37.3]",3300.0,BASS LAKE
35554,CA,"[-118, 34.05]",400.0,BASSETT
35555,CA,"[-120.23333, 38.55]",5800.0,BEAR RIVER
35556,CA,"[-118.66666, 35.15]",4400.0,BEAR VALLEY
35557,CA,"[-120.38333, 39.81667]",5005.0,BECKWITH
35558,CA,"[-121.005, 38.0525]",130.0,BELLOTA
35559,CA,"[-122.26666, 37.53333]",33.0,BELMONT
35560,CA,"[-122.08333, 37.08333]",300.0,BEN LOMOND SPRR
35561,CA,"[-120.15, 37.03333]",256.0,BERENDA
35562,CA,"[-120.7, 39.76667]",5200.0,BEVERLY
35563,CA,"[-123.23333, 40.73333]",1440.0,BIG BAR
35564,CA,"[-116.96666, 34.25]",6722.0,BIG BEAR LAKE TAVERN
35565,CA,"[-121.91666, 41.01667]",1700.0,BIG BEND
35566,CA,"[-119.25, 36.91667]",1070.0,BIG CREEK #2
35567,CA,"[-119.68333, 34.7]",6825.0,BIG PINE LOOKOUT
35568,CA,"[-121.71666, 39.41667]",90.0,BIGGS
35569,CA,"[-119.96666, 38.95]",6230.0,BIJOU
35570,CA,"[-123.16666, 41.16667]",3550.0,BLACKBEAR NEAR
35571,CA,"[-123.61666, 40.26667]",1700.0,BLOCKSBURG
35572,CA,"[-122.2, 40.35]",400.0,BLOODY ISLAND
35573,CA,"[-117.4, 34.06667]",1090.0,BLOOMINGTON
35574,CA,"[-120.7167, 39.3167]",,BLUE LAKES CITY
35575,CA,"[-119.66666, 34.66667]",4500.0,BLUFF CAMP
35576,CA,"[-122.11666, 37.11667]",470.0,BOULDER CREEK
35577,CA,"[-121.05, 38.93333]",1600.0,BOWMAN
35578,CA,"[-120.1, 35.18333]",3800.0,BRANCH MOUNTAIN LOOKOUT
35579,CA,"[-121.75, 38.53333]",51.0,BRIGGS VINEYARD
35580,CA,"[-121.41666, 38.55]",54.0,BRIGHTON
35581,CA,"[-120, 39.26667]",6240.0,BROCKWAY
35582,CA,"[-117.23333, 34.05]",1200.0,BRYN MAWR
35583,CA,"[-120.3, 41.86667]",5500.0,BUCK CREEK RANGER STATION
35584,CA,"[-118.01666, 33.86667]",65.0,BUENA PARK
35585,CA,"[-120.88333, 39.7]",6400.0,BUNKER HILL
35586,CA,"[-117.9, 34.43333]",4800.0,BURKHART RANCH
35587,CA,"[-121.15, 40.11667]",4088.0,BUTTE VALLEY
35588,CA,"[-121.65, 37.86667]",33.0,BYRON
35589,CA,"[-118.63333, 35.3]",1290.0,CALIENTE
35590,CA,"[-119.08333, 35.38333]",394.0,CALLOWAY CANAL
35591,CA,"[-119.03333, 34.21667]",150.0,CAMARILLO
35592,CA,"[-121.08333, 35.56667]",75.0,CAMBRIA
35593,CA,"[-120.66666, 38.75]",3300.0,CAMINO NEAR
35594,CA,"[-117.76666, 34.23333]",2000.0,CAMP BONITA
35595,CA,"[-117.15, 32.86667]",410.0,CAMP KEARNY
35596,CA,"[-116.5, 32.63333]",3000.0,CAMPO 5 NW
35597,CA,"[-117.86666, 34.23333]",1500.0,CAMP RINCON
35598,CA,"[-118.83333, 36.78333]",7000.0,CAMP SEVEN
35599,CA,"[-121.95, 36.96667]",56.0,CAPITOLA
35600,CA,"[-121.75, 36.76667]",17.0,CASTROVILLE
35601,CA,"[-120.21666, 38.06667]",4468.0,CENTER RANGER STATION
35602,CA,"[-122, 37.56667]",25.0,CENTREVILLE
35603,CA,"[-120.73333, 35.41667]",2617.0,CERRO ALTO LOOKOUT
35604,CA,"[-121.81666, 39.75]",215.0,CHICO NEAR
35605,CA,"[-117.68333, 34.01667]",714.0,CHINO
35606,CA,"[-117.18333, 34.18333]",2700.0,CITY CREEK CCC CAMP
35607,CA,"[-117.56666, 34.3]",4700.0,CLYDE RANCH
35608,CA,"[-122.46666, 37.68333]",150.0,COLMA
35609,CA,"[-117.3, 34.06667]",970.0,COLTON 2 ENE
35610,CA,"[-118.21666, 33.9]",66.0,COMPTON
35611,CA,"[-121.5, 36.05]",5148.0,CONE PEAK LOOKOUT
35612,CA,"[-122.18333, 39.91667]",277.0,CORNING
35613,CA,"[-117.18333, 32.68333]",10.0,CORONADO
35614,CA,"[-121.78333, 36.98333]",1100.0,CORRALITOS NEAR #1
35615,CA,"[-121.78333, 36.98333]",600.0,CORRALITOS NEAR #2
35616,CA,"[-121.81666, 36.98333]",500.0,CORRALITOS NEAR #3
35617,CA,"[-123.03333, 39.83333]",2660.0,COVELO NEAR
35618,CA,"[-121.73333, 37.21667]",253.0,COYOTE
35619,CA,"[-117.11666, 34.06667]",1759.0,CRAFTONVILLE
35620,CA,"[-121.68333, 36.98333]",1582.0,CURIPAMBA
35621,CA,"[-116.86666, 34.36667]",4250.0,CUSHENBURY RANCH
35622,CA,"[-121.68333, 38.55]",28.0,DAVIS STATE NURSERY
35623,CA,"[-123.06666, 40.81667]",2000.0,DEDRICK NEAR
35624,CA,"[-120.23333, 39.18333]",6500.0,DEER PARK
35625,CA,"[-121.75, 36.75]",20.0,DEL MONTE JUNCTION
35626,CA,"[-122.43333, 40.95]",1320.0,DELTA (1)
35627,CA,"[-117.33333, 34.21667]",2781.0,DEVIL CANYON
35628,CA,"[-117.45, 34.26667]",2500.0,DEVORE
35629,CA,"[-119.333, 35.6]",336.0,DEWEY
35630,CA,"[-120.8, 38.7]",1800.0,DIAMOND SPRINGS
35631,CA,"[-118.35, 34.35]",2200.0,DILLON RANCH
35632,CA,"[-122.21666, 37.78333]",,DIMOND
35633,CA,"[-119.15, 37.05]",5550.0,DINKEY MEADOW
35634,CA,"[-117.38333, 34.46667]",3300.0,DOBIE RANCH
35635,CA,"[-121.9, 39.55]",160.0,DODGELAND
35636,CA,"[-120.5, 39.5]",6200.0,DORSEY'S
35637,CA,"[-120.85, 38.43333]",790.0,DRYTOWN
35638,CA,"[-117.96666, 34.13333]",545.0,DUARTE
35639,CA,"[-119.06666, 36.7]",2800.0,DUNLAP NEAR
35640,CA,"[-121.8, 39.65]",160.0,DURHAM
35641,CA,"[-120.83333, 38.2]",3360.0,DUTCH FLAT
35642,CA,"[-123.91666, 40.35]",250.0,DYERVILLE
35643,CA,"[-120.76666, 40.65]",5120.0,EAGLE LAKE
35644,CA,"[-118.11666, 34.21667]",3219.0,ECHO MOUNTAIN
35645,CA,"[-121.98333, 37.73333]",1200.0,EDEN CREEK
35646,CA,"[-116.96666, 33.98333]",3045.0,EDGAR CANYON
35647,CA,"[-122.43333, 41.46667]",2963.0,EDGEWOOD
35648,CA,"[-121.1, 39.9]",4750.0,EDMANTON
35649,CA,"[-117.11666, 33.98333]",1874.0,EL CASCO
35650,CA,"[-120.85, 38.68333]",1609.0,EL DORADO
35651,CA,"[-120.66666, 38.38333]",715.0,ELECTRA
35652,CA,"[-121.36666, 38.41667]",50.0,ELK GROVE
35653,CA,"[-121.91666, 38.35]",72.0,ELMIRA
35654,CA,"[-122.48333, 38.3]",104.0,EL VERANO
35655,CA,"[-120.1, 38.96667]",6240.0,EMERALD BAY
35656,CA,"[-120.65, 39.31667]",5220.0,EMIGRANT GAP NEAR
35657,CA,"[-117.28333, 33.05]",200.0,ENCINITAS
35658,CA,"[-116.78333, 34.25]",7000.0,ERWIN LAKE
35659,CA,"[-124.01666, 40.13333]",1250.0,ETTERSBURG NEAR
35660,CA,"[-119.15, 36.31667]",,EXETER
35661,CA,"[-119.61666, 38.55]",7300.0,FALES HOT SPRINGS
35662,CA,"[-120.06666, 38.88333]",6400.0,FALLEN LEAF LAKE
35663,CA,"[-116.9, 34.08333]",5700.0,FALLSVALE FCS #4
35664,CA,"[-121, 37.91667]",111.0,FARMINGTON
35665,CA,"[-116.95, 34.26667]",6750.0,FAWNSKIN
35666,CA,"[-122.06666, 37.05]",275.0,FELTON
35667,CA,"[-120.46666, 36.85]",170.0,FIREBAUGH NEAR
35668,CA,"[-117.93333, 34.16667]",1000.0,FISH CANYON
35669,CA,"[-118.23333, 33.98333]",153.0,FLORENCE
35670,CA,"[-120.01666, 39.38333]",5353.0,FLORISTON
35671,CA,"[-117.8, 34.23333]",1804.0,FOLLOWS CAMP
35672,CA,"[-121.18333, 38.66667]",186.0,FOLSOM SPRR
35673,CA,"[-120.5, 39.36667]",6500.0,FORDYCE DAM
35674,CA,"[-118.4, 34.3]",1500.0,FORESTERS SANITARIUM
35675,CA,"[-116.93333, 34.08333]",5100.0,FOREST HOME
35676,CA,"[-120.7, 39.13333]",4800.0,FORKHOUSE LOOKOUT
35677,CA,"[-121.1, 38.31667]",255.0,FORNI RANCH
35678,CA,"[-123.61666, 41.01667]",397.0,FORT GASTON
35679,CA,"[-121.34632, 36.40024]",187.0,FORT ROMIE
35680,CA,"[-118.884, 34.9111]",7650.0,FORT TEJON
35681,CA,"[-118.95, 34.78333]",7650.0,FRAZIER MINE
35682,CA,"[-117.13333, 34.2]",5600.0,FREDALBA
35683,CA,"[-120.85, 40.36667]",5700.0,FREDONIA
35684,CA,"[-121.48333, 36.76667]",2500.0,FREMONT PEAK
35685,CA,"[-119.8, 36.73333]",293.0,FRESNO SPRR
35686,CA,"[-119.68333, 37.01667]",312.0,FRIANT
35687,CA,"[-120.53333, 38.16667]",2000.0,FRICOT CITY
35688,CA,"[-122.45, 39.58333]",624.0,FRUTO
35689,CA,"[-121.3, 38.25]",49.0,GALT
35690,CA,"[-120.91666, 39.73333]",4590.0,GIBSONVILLE
35691,CA,"[-121.58333, 37.03333]",200.0,GILROY NEAR #2
35692,CA,"[-123.33333, 41.2]",3300.0,GILTA
35693,CA,"[-119.56666, 37.73333]",7200.0,GLACIER POINT
35694,CA,"[-120.1, 38.86667]",6800.0,GLEN ALPINE
35695,CA,"[-117.83333, 34.15]",740.0,GLENDORA
35696,CA,"[-122.51666, 38.36667]",279.0,GLEN ELLEN
35697,CA,"[-121.98333, 37.11667]",885.0,GLENWOOD
35698,CA,"[-121.45, 36.5]",127.0,GONZALES
35699,CA,"[-119.41666, 36.35]",286.0,GOSHEN
35700,CA,"[-121.8683, 39.06601]",65.0,GRAND ISLAND
35701,CA,"[-123.98333, 40.3]",3200.0,GRASSHOPPER RIDGE
35702,CA,"[-117.63333, 34.66667]",3000.0,GRAY MOUNTAIN
35703,CA,"[-122.56666, 39.75]",1100.0,GREY EAGLE MINE
35704,CA,"[-120.5, 38.68333]",3600.0,GRIZZLY FLATS 3 NE
35705,CA,"[-120.56666, 34.96667]",80.0,GUADALUPE
35706,CA,"[-117.58333, 34.06667]",952.0,GUASTI
35707,CA,"[-122.2, 38.83333]",350.0,GUINDA
35708,CA,"[-121.7, 41.33333]",4200.0,HAMBONE
35709,CA,"[-122.08333, 37.68333]",129.0,HAYWARD
35710,CA,"[-123.15, 39.48333]",1800.0,HEARST NEAR
35711,CA,"[-115.53333, 32.73333]",,HEBER
35712,CA,"[-122.7, 38.73333]",2760.0,HELEN MINE
35713,CA,"[-118.96666, 37.13333]",8200.0,HELM CREEK
35714,CA,"[-118.08333, 34.2]",2500.0,HENNINGER FLATS
35715,CA,"[-120.8, 36.36667]",2430.0,HERNANDEZ
35716,CA,"[-120.43333, 35.25]",3180.0,HI MOUNTAIN L. O.
35717,CA,"[-120.18333, 39.4]",5900.0,HOBART MILLS
35718,CA,"[-116.91666, 34.3]",7240.0,HOLCOMB
35719,CA,"[-122.55, 41.91667]",2154.0,HORNBROOK
35720,CA,"[-116.55, 33.46667]",2800.0,HORSE CANYON
35721,CA,"[-118.83333, 36.81667]",3250.0,HORSESHOE BEND
35722,CA,"[-121.41666, 37.56667]",750.0,HOSPITAL CANYON
35723,CA,"[-122.86666, 39.35]",2250.0,HULLVILLE 7 SE
35724,CA,"[-118.91666, 36.8]",5300.0,HUME
35725,CA,"[-118.21666, 33.98333]",175.0,HUNTINGTON PARK
35726,CA,"[-116.78333, 33.86667]",3600.0,HURLEY FLAT
35727,CA,"[-124.1, 40.55]",360.0,HYDESVILLE
35728,CA,"[-120.33333, 36.06667]",760.0,JACALITOS CANYON
35729,CA,"[-123.65, 39.55]",108.0,JACINTO
35730,CA,"[-120.76666, 38.35]",1900.0,JACKSON
35731,CA,"[-120.33333, 37.83333]",700.0,JACKSONVILLE
35732,CA,"[-120.41666, 37.95]",1471.0,JAMESTOWN
35733,CA,"[-120.86666, 38.1]",300.0,JENNY LIND
35734,CA,"[-120.7, 39.76667]",5240.0,JOHNSVILLE
35735,CA,"[-121.16666, 35.96667]",960.0,JOLON
35736,CA,"[-121.28333, 35.96667]",1300.0,JOLON NEAR #2
35737,CA,"[-121.25, 36.03333]",1100.0,JOLON NEAR #3
35738,CA,"[-117.88333, 36.48333]",3620.0,KEELER
35739,CA,"[-118.55, 35.21667]",2705.0,KEENE
35740,CA,"[-122.95, 41.55]",2990.0,KIDDER CREEK
35741,CA,"[-119.48333, 36.51667]",309.0,KINGSBURG NEAR
35742,CA,"[-119.98333, 37.7]",2720.0,KINSLEY
35743,CA,"[-121.71666, 38.8]",35.0,KNIGHTS LANDING SOUTHERN PACIFIC RR
35744,CA,"[-122.96666, 40.38333]",2860.0,KNOB
35745,CA,"[-122.01666, 40.65]",1325.0,KONO TAYEE
35746,CA,"[-123.68333, 40.45]",2500.0,LARRABEE VALLEY
35747,CA,"[-121.26666, 37.81667]",25.0,LATHROP SOUTHERN PACIFIC RR
35748,CA,"[-121.96666, 37.11667]",910.0,LAUREL
35749,CA,"[-122, 37.36667]",64.0,LAWRENCE
35750,CA,"[-123.46666, 39.7]",1660.0,LAYTONVILLE #2
35751,CA,"[-116.55, 36.46667]",2400.0,LEE
35752,CA,"[-117.86666, 34.01667]",519.0,LEMON
35753,CA,"[-119.78333, 36.3]",227.0,LEMOORE
35754,CA,"[-121.26666, 39.85]",5600.0,LETTER BOX
35755,CA,"[-121.3, 38.9]",163.0,LINCOLN
35756,CA,"[-120.06666, 34.73333]",1900.0,LISQUE ALAMO PINTADA DIVIDE
35757,CA,"[-120.41666, 40.4]",4000.0,LITCHFIELD
35758,CA,"[-118.03333, 34.48333]",3125.0,LITTLE ROCK CREEK
35759,CA,"[-121.68333, 39.86667]",2350.0,LONE PINE
35760,CA,"[-118.06666, 36.6]",3728.0,LONE PINE
35761,CA,"[-120.16666, 38.1]",4100.0,LONG CAMP
35762,CA,"[-120.03333, 39.95]",4440.0,LONG VALLEY
35763,CA,"[-121.15, 41.21667]",4300.0,LOOKOUT
35764,CA,"[-117.76666, 34.1]",1050.0,LORDSBURG
35765,CA,"[-121.38333, 35.88333]",2820.0,LOS BURROS
35766,CA,"[-121.98333, 37.23333]",400.0,LOS GATOS SOUTHERN PACIFIC RR
35767,CA,"[-121.31666, 36.2]",580.0,LOS VAQUEROS
35768,CA,"[-118.21666, 34.21667]",3420.0,LOWE OBSERVATORY
35769,CA,"[-117.45, 34.18333]",2200.0,LOWER LYTLE CREEK FCS #7
35770,CA,"[-121.73333, 40.31667]",3800.0,LYONSVILLE
35771,CA,"[-117.5, 34.23333]",2900.0,LYTLE CREEK
35772,CA,"[-122.88333, 38.66667]",225.0,LYTTON SPRINGS
35773,CA,"[-122, 41.83333]",4200.0,MACDOEL
35774,CA,"[-121.58333, 39.81667]",2321.0,MAGALIA
35775,CA,"[-118.53333, 34.76667]",2850.0,MANZANA
35776,CA,"[-122.15, 37.43333]",28.0,MAYFIELD
35777,CA,"[-120.13333, 39.06667]",6250.0,MCKINNEY
35778,CA,"[-119.96666, 36.65]",229.0,MCMULLIN
35779,CA,"[-121.06666, 39.93333]",3760.0,MEADOW VALLEY
35780,CA,"[-120.5, 38.01667]",750.0,MELONES
35781,CA,"[-122.18333, 37.45]",64.0,MENLO PARK
35782,CA,"[-119.91666, 37.73333]",3500.0,MERCED CAMP
35783,CA,"[-123, 38.51667]",475.0,MERCURY
35784,CA,"[-116.75, 33.16667]",3350.0,MESA GRANDE
35785,CA,"[-121.05, 38.5]",190.0,MICHIGAN BAR
35786,CA,"[-122.38333, 37.6]",25.0,MILLBRAE
35787,CA,"[-122.18333, 37.78333]",200.0,MILLS COLLEGE
35788,CA,"[-118.8, 36.2]",1600.0,MILO
35789,CA,"[-120.83333, 38.08333]",660.0,MILTON NEAR
35790,CA,"[-120.85, 38.03333]",381.0,MILTON SOUTHERN PACIFIC RR
35791,CA,"[-120.26666, 37.13333]",235.0,MINTURN
35792,CA,"[-116.6, 34]",2100.0,MISSION VALLEY
35793,CA,"[-120.45, 38.36667]",2800.0,MITCHELL MILL
35794,CA,"[-120.7, 38.3]",1500.0,MOKELUMNE HILL
35795,CA,"[-119.2, 34.55]",3210.0,MONO RANCH
35796,CA,"[-121.98333, 39.68333]",126.0,MONROEVILLE
35797,CA,"[-118, 34.16667]",975.0,MONROVIA CANYON
35798,CA,"[-119.2, 34.25]",100.0,MONTALVO
35799,CA,"[-118.03333, 34.08333]",286.0,MONTE
35800,CA,"[-118.51666, 34.98333]",4500.0,MONTERIO
35801,CA,"[-121.91666, 40.85]",2145.0,MONTGOMERY CREEK
35802,CA,"[-123.8, 41.96667]",2420.0,MONUMENTAL
35803,CA,"[-116.56666, 34.05]",2504.0,MORONGO VALLEY
35804,CA,"[-122.08333, 37.4]",73.0,MOUNTAIN VIEW
35805,CA,"[-118.58333, 35.46667]",6750.0,MOUNT BRECKENRIDGE
35806,CA,"[-122.11666, 37.63333]",28.0,MOUNT EDEN
35807,CA,"[-119, 34.78333]",7650.0,MOUNT FRAZIER
35808,CA,"[-118.11056, 34.225]",4420.0,MOUNT LOWE
35809,CA,"[-122.6, 38.65]",2300.0,MOUNT SAINT HELENA
35810,CA,"[-119.05, 34.63333]",4850.0,MUTAH FLAT
35811,CA,"[-116.88333, 33.31667]",5350.0,NELLIE
35812,CA,"[-121.01666, 39.26667]",2570.0,NEVADA CITY NEAR
35813,CA,"[-121.1, 40.18333]",4300.0,NEVIS
35814,CA,"[-121.81666, 37.18333]",340.0,NEW ALMADEN
35815,CA,"[-121.13333, 38.88333]",956.0,NEWCASTLE
35816,CA,"[-118.53333, 34.38333]",1270.0,NEWHALL SOUTHERN PACIFIC
35817,CA,"[-121.96666, 37.58333]",70.0,NILES
35818,CA,"[-120.35, 39.31667]",6871.0,NORDEN
35819,CA,"[-119.2, 34.46667]",3210.0,NORDHOFF
35820,CA,"[-119.25, 34.5]",4477.0,NORDHOFF PEAK LOOKOUT
35821,CA,"[-121.1, 39.36667]",2130.0,NORTH SAN JUAN
35822,CA,"[-118.08333, 33.9]",95.0,NORWALK
35823,CA,"[-116.95, 34.05]",5000.0,OAK GLEN
35824,CA,"[-116.76666, 33.41667]",2751.0,OAK GROVE
35825,CA,"[-117.8, 37.5]",5102.0,OASIS RANCH
35826,CA,"[-120.61666, 35.1]",18.0,OCRANO
35827,CA,"[-116, 32.78333]",400.0,OCOTILLO CHALUPNIK
35828,CA,"[-114.83333, 32.81667]",354.0,OGILBY
35829,CA,"[-120.76666, 38.5]",1510.0,OLETA
35830,CA,"[-122.4, 40.45]",650.0,OLINDA (S)
35831,CA,"[-117.85, 34.25]",1900.0,O' MELVENEY'S CAMP
35832,CA,"[-117.65, 34.06667]",981.0,ONTARIO
35833,CA,"[-117.65088, 34.06334]",860.0,ONTARIO NEAR
35834,CA,"[-121.21666, 38.68333]",240.0,ORANGEVALE
35835,CA,"[-116.93333, 32.61667]",500.0,OTAY DAM
35836,CA,"[-120.5, 38.76667]",3400.0,PACIFIC RANGER STATION
35837,CA,"[-121.74856, 36.90412]",22.0,PAJARO
35838,CA,"[-121.55, 39.43333]",156.0,PALERMO
35839,CA,"[-118.71666, 34.46667]",4127.0,PARKER MOUNTAIN
35840,CA,"[-120.45, 35.93333]",2000.0,PARKFIELD NEAR #2
35841,CA,"[-120.31666, 38.05]",3750.0,PENSTOCK CAMP
35842,CA,"[-122.1, 38.03333]",56.0,PEYTON
35843,CA,"[-120.33333, 38]",2500.0,PHOENIX DAM
35844,CA,"[-114.6, 33.01667]",220.0,PICACHO
35845,CA,"[-122.23333, 37.81667]",340.0,PIEDMONT
35846,CA,"[-120.58333, 38.9]",4175.0,PILOT CREEK
35847,CA,"[-118.45, 34.63333]",2924.0,PINCHOT
35848,CA,"[-119.7, 34.46667]",1000.0,PINE CREST
35849,CA,"[-121, 41.41667]",4800.0,PIT RIVER RANGER STATION
35850,CA,"[-121.33333, 41.05]",3600.0,PITTVILLE
35851,CA,"[-118.38333, 35.36667]",3750.0,PIUTE
35852,CA,"[-115.85, 32.78333]",40.0,PLASTER CITY
35853,CA,"[-121.86666, 37.66667]",353.0,PLEASANTON
35854,CA,"[-122.5, 37.78333]",250.0,POINT LOBOS
35855,CA,"[-117.75227, 34.05529]",857.0,POMONA NEAR
35856,CA,"[-118.25, 33.78333]",25.0,PORT LOS ANGELES
35857,CA,"[-119.85, 37.88333]",4736.0,PORTULACA
35858,CA,"[-118.45, 34.58333]",2100.0,POWER HOUSE NO. 1
35859,CA,"[-120.38333, 35.3]",1457.0,POZO GUARD STATION
35860,CA,"[-117.95, 34.01667]",323.0,PUENTE
35861,CA,"[-120.95, 39.93333]",3400.0,QUINCY M.S.
35862,CA,"[-120.36666, 40.81667]",5260.0,RAVENDALE
35863,CA,"[-118.21666, 34.43333]",2469.0,REVENNA
35864,CA,"[-122.21666, 40.18333]",309.0,RED BLUFF NEAR
35865,CA,"[-122.38333, 40.58333]",,REDDING SPRR
35866,CA,"[-117.16666, 34.05]",1600.0,REDLANDS NEAR
35867,CA,"[-119.45, 36.6]",347.0,REEDLEY
35868,CA,"[-119.7, 38.28333]",7185.0,RELIEF CREEK
35869,CA,"[-121.46666, 37.66667]",320.0,RIVER ROCK
35870,CA,"[-120.45, 38.76667]",3230.0,RIVERTON
35871,CA,"[-124.13333, 40.56667]",150.0,ROHNERVILLE
